time,seconds_elapsed,z,y,x
1761915130526051800,0.1240517578125,0.9074941991358995,1.2983242392808199,-0.27897534681260583
1761915130536106800,0.134106689453125,1.0237246233344077,1.4989976182729006,-0.4060125578381121
1761915130546160600,0.14416064453125,1.1967051087588072,1.649812449118495,-0.5205952148295938
1761915130556214500,0.154214599609375,1.251761810070276,1.747592439869046,-0.6196563314318656
1761915130566268700,0.1642685546875,1.1772995665431023,1.8933681075036524,-0.7018934467442334
1761915130576322800,0.17432275390625,1.1614794815987348,2.1101988405704497,-0.8280329782776534
1761915130586377700,0.184377685546875,1.338870769202709,2.373801846206188,-0.9192679312989115
1761915130596431600,0.194431640625,1.418202664592862,2.5103601881623265,-0.9362649510681629
1761915130606485500,0.204485595703125,1.31302028863132,2.4463100330561396,-0.8461829674743115
1761915130616539600,0.21453955078125,1.362058752566576,2.271526882123947,-0.7861663056679069
1761915130626594800,0.2245947265625,1.4730144512325525,2.0555156487464905,-0.744857413071394
1761915130636648700,0.234648681640625,1.5308867944866418,1.7846604800254104,-0.7358757958449423
1761915130646702800,0.244702880859375,1.594192268705368,1.3392805190473793,-0.6392443906076252
1761915130656756700,0.2547568359375,1.016307040554285,0.6244833131968974,-0.2638220552138984
1761915130666810600,0.264810546875,-0.9173205966234207,-0.345108153411746,0.2663274621635675
1761915130676865500,0.274865478515625,-3.128160078072548,-1.413758544665575,0.966943144056946
1761915130686919700,0.284919677734375,-3.8111037635445593,-2.3602234027087685,1.3339290750168262
1761915130696973600,0.2949736328125,-3.833783212864399,-3.130382430297136,1.3150823357276618
1761915130707027700,0.30502783203125,-3.933994814676046,-4.036872420826554,1.144024488928914
1761915130717082600,0.31508251953125,-4.896063484564423,-5.005139360833168,1.092987690783292
1761915130727136500,0.325136474609375,-6.130076287454366,-5.669938317805529,1.1642900089748203
1761915130737190700,0.335190673828125,-7.150085689657926,-5.967713057634234,1.3422998668685555
1761915130747244500,0.34524462890625,-7.893464262348413,-6.043117550447583,1.8418787432849406
1761915130757298700,0.355298583984375,-8.456398589605092,-6.395315369859337,2.74533535746783
1761915130767353900,0.365353759765625,-8.80838539661467,-6.765745596054196,3.7608936254814265
1761915130777407700,0.37540771484375,-9.072943511018156,-7.166339489844441,4.512468071848154
1761915130787461600,0.385461669921875,-9.532354919958115,-7.626491488018631,4.736943766710162
1761915130797515500,0.395515625,-8.700102132028341,-7.869834964957833,3.4412259105354543
1761915130807570700,0.40557080078125,-7.173583469623327,-5.762077672320604,3.176943982724845
1761915130817624600,0.41562451171875,-5.466759093472361,-5.869890981307625,3.5466108233317732
1761915130827678700,0.4256787109375,-4.480252147898078,-6.019979251444339,2.2633704636752605
1761915130837732900,0.43573291015625,-3.511032437211275,-4.752964927184581,0.8335095099925994
1761915130847786800,0.445786865234375,-1.5476011979222297,-3.653681497257948,-0.37134354164749384
1761915130857841700,0.455841552734375,0.0995885014772415,-2.218680258077383,-0.8578297122567892
1761915130867895600,0.4658955078125,1.119288691601157,-0.3610200082927942,-0.7205044775813818
1761915130877949700,0.47594970703125,1.8585463849693535,0.7001543479919433,-0.35499387987107034
1761915130888003600,0.486003662109375,2.1081647043943406,1.7020160990864037,-0.07272855160236358
1761915130898058800,0.496058837890625,1.6282903531402348,2.5983453456073997,-0.528663808864355
1761915130908112600,0.506112548828125,1.593153573307395,3.3344209018081425,-1.6822297408595681
1761915130918166500,0.51616650390625,2.2149714666873215,4.390433345285058,-2.6155577616930006
1761915130928220700,0.526220703125,2.5805542528510093,5.4402609626472,-3.2770182218924164
1761915130938274600,0.536274658203125,2.9805542724013327,6.078474110510945,-3.6460032177150246
1761915130948329700,0.546329833984375,3.67264455640316,6.511447009858489,-3.7315541337504983
1761915130958383600,0.556383544921875,4.260737874835729,7.058980938887596,-3.6483486117973922
1761915130968437800,0.566437744140625,4.864225161755085,7.178598667436837,-3.4907603412941097
1761915130978492000,0.576491943359375,5.4137026260673995,6.784892779594659,-3.2835119678258895
1761915130988546600,0.586546630859375,5.49645222094655,6.226465116107463,-3.1031589078068733
1761915130998600700,0.5966005859375,5.348938185212016,5.982278758603334,-3.106949240000546
1761915131008654600,0.606654541015625,5.208958636635542,5.746289736080169,-3.321963863556087
1761915131018708700,0.616708740234375,5.025429284667968,5.371175151461363,-3.484619938842952
1761915131028762600,0.6267626953125,5.005108381173014,5.00326947530806,-3.6403812861800193
1761915131038817500,0.636817626953125,4.74522819545269,4.732847437307238,-3.8127190897867083
1761915131048871700,0.64687158203125,4.516965967789292,4.481996945738792,-3.692247082495689
1761915131058925600,0.656925537109375,4.657679675859213,4.498553528264165,-3.445925466528535
1761915131068979700,0.666979736328125,4.922428344398736,4.4609220090061426,-3.211542125636339
1761915131079034600,0.67703466796875,5.203240258988738,4.2914597608357665,-3.008554916743934
1761915131089088800,0.6870888671875,5.265902759128808,4.089719629395008,-2.9548572288259862
1761915131099143000,0.697142822265625,5.242728804290294,4.051048245695233,-2.9808938796192406
1761915131109196500,0.707196533203125,4.714372453939914,4.170204201951623,-3.1418209391564127
1761915131119250700,0.717250732421875,4.170860620033741,4.191085661938787,-3.4506671080976723
1761915131129305600,0.7273056640625,3.48151817343533,4.164586362069845,-3.4911648304417726
1761915131139359700,0.73735986328125,3.0535189708471298,3.945148076853156,-3.3818379020214078
1761915131149413600,0.74741357421875,2.6409037998735903,3.3507214637458325,-3.180380971436202
1761915131159467800,0.7574677734375,2.693128492629528,2.302399574771523,-2.5964380506813525
1761915131169521700,0.767521728515625,2.935692801889777,1.0399790080428122,-1.7325442160800097
