
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.098980,0.0156,0.1212,0.9616,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199170,-0.0020,0.1290,1.0241,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299096,-0.0127,0.1534,0.9831,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399200,-0.0371,0.1700,0.9684,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499408,-0.0313,0.1739,0.9264,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.599551,-0.0127,0.1710,0.9948,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.699760,-0.0274,0.1730,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.799818,-0.0215,0.1661,1.0114,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.900058,-0.0274,0.1720,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.000211,-0.0235,0.1730,0.9938,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.100305,-0.0371,0.1652,0.9919,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.200772,-0.0293,0.1739,1.0124,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.300592,-0.0313,0.1622,1.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.400830,-0.0332,0.1720,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.501067,-0.0215,0.1749,0.9958,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.602549,-0.0225,0.1710,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.702527,-0.0391,0.1671,0.9929,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.802072,-0.0362,0.1749,0.9890,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.903151,-0.0332,0.1720,0.9909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.003921,-0.0410,0.1749,0.9987,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.103922,-0.0332,0.1681,1.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.204511,-0.0176,0.1896,0.9909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.305260,-0.0420,0.1867,0.9870,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.404838,-0.0420,0.1671,1.0134,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.505667,-0.0528,0.1632,0.9831,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.605644,-0.0352,0.1808,0.9743,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.706951,-0.0342,0.1779,0.9899,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.806422,-0.0352,0.1691,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.908498,-0.0508,0.1779,0.9997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.008449,-0.0420,0.1691,0.9860,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.109404,-0.0410,0.1749,0.9684,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.209767,-0.0283,0.1818,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.310337,-0.0293,0.1710,0.9948,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.409580,-0.0371,0.1691,0.9880,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.510617,-0.0391,0.1691,1.0222,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.611233,-0.0303,0.1720,0.9802,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
