
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.098908,0.0078,0.2922,0.9333,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.198852,0.0283,0.2648,0.9821,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299275,-0.0059,0.2492,0.9675,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399140,0.0000,0.2629,0.9684,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499509,0.0166,0.2560,0.9997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.599657,-0.0088,0.2580,0.9723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.699778,0.0010,0.2560,0.9704,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.799953,0.0039,0.2658,0.9802,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.901154,-0.0059,0.2707,0.9860,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.001746,-0.0020,0.2590,0.9665,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.102288,0.0059,0.2629,0.9938,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.202448,-0.0127,0.2541,0.9723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.302189,-0.0049,0.2629,0.9538,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.402377,0.0215,0.2629,1.0124,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.502878,0.0068,0.2639,0.9811,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.603615,0.0010,0.2746,0.9577,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.703812,0.0000,0.2570,0.9684,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.804392,0.0098,0.2521,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.905093,0.0264,0.2521,0.9948,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.005590,0.0215,0.2472,0.9890,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.105449,-0.0078,0.2453,0.9479,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.206032,0.0166,0.2521,0.9782,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.312002,0.0020,0.2365,0.9909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.406118,-0.0107,0.2414,0.9538,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.506961,0.0137,0.2463,0.9753,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.607447,0.0235,0.2296,0.9753,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.706883,0.0293,0.2365,0.9850,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
