
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099244,-0.2609,0.2961,0.7867,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199191,-0.2326,0.0557,1.0652,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299358,-0.1798,0.1192,0.9743,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399518,-0.1505,0.1290,0.9010,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499662,-0.1427,0.1388,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.599825,-0.0967,0.1886,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.701066,-0.1163,0.1896,1.0534,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.802601,-0.0723,0.2072,0.9831,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.902483,-0.0850,0.1759,1.0153,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.002694,-0.0752,0.2492,0.9020,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.101991,-0.1241,0.1876,1.0134,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.202202,-0.1085,0.1808,1.0192,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.302925,-0.0586,0.2121,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.403321,-0.0459,0.2023,1.0173,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.503426,-0.0528,0.1896,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.604188,-0.1143,0.2052,0.9440,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
