
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099390,0.0391,0.0078,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199335,0.0371,0.0059,1.0007,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299457,0.0391,0.0107,1.0007,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399622,0.0342,0.0127,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499830,0.0401,0.0049,1.0026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600304,0.0420,0.0098,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.700371,0.0371,0.0088,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.800147,0.0371,0.0088,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.900897,0.0352,0.0049,1.0114,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.000862,0.0401,0.0117,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.100771,0.0381,0.0088,0.9997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.200808,0.0391,0.0147,1.0026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.301075,0.0303,0.0078,0.9987,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.402196,0.0371,0.0059,1.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.502836,0.0352,0.0059,1.0134,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.602805,0.0332,0.0098,1.0026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.703200,0.0371,0.0127,1.0065,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.803229,0.0401,0.0117,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.903805,0.0313,0.0117,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.003772,0.0362,0.0059,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.104270,0.0362,0.0117,1.0065,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.204452,0.0303,0.0068,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.304944,0.0371,0.0156,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.405359,0.0391,0.0137,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.505665,0.0371,0.0088,0.9987,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.605879,0.0283,0.0098,1.0134,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.706220,0.0352,0.0059,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.806556,0.0401,0.0137,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.907816,0.0410,0.0059,1.0065,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.007099,0.0332,0.0049,1.0026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.107912,0.0332,0.0068,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.208705,0.0362,0.0068,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.308277,0.0362,0.0068,0.9997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.408314,0.0332,0.0137,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.508680,0.0391,0.0059,1.0026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.609275,0.0381,0.0088,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.709630,0.0371,0.0147,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.809800,0.0362,0.0059,1.0065,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.910092,0.0401,0.0117,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.010067,0.0362,0.0107,1.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.110728,0.0322,0.0107,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.210972,0.0313,0.0127,0.9997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.311836,0.0381,0.0078,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.411671,0.0362,0.0049,1.0007,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.512043,0.0401,0.0078,1.0124,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.611845,0.0381,0.0088,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.712478,0.0322,0.0117,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.812950,0.0420,0.0059,0.9997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.912926,0.0401,0.0088,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.012934,0.0362,0.0176,1.0026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.113621,0.0371,0.0020,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.214109,0.0410,0.0098,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.314290,0.0332,0.0049,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.414401,0.0440,0.0059,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.515089,0.0371,0.0137,1.0007,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.614213,0.0283,0.0156,0.9714,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
