
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.100352,0.0674,0.2453,-0.1632,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.200406,0.0752,0.5453,0.7583,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.300514,0.5560,-0.1964,0.5922,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.401173,0.8492,-0.4280,0.6137,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.501170,1.3320,-0.6244,-0.1534,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.601501,1.4766,-0.5658,0.1710,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.702792,1.2176,-0.3792,0.3753,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.803304,0.9235,-0.2081,0.2023,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.902875,1.1873,-0.3235,0.1573,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.003360,1.3036,-0.5580,0.0977,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.104293,0.9147,-0.4593,0.2570,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.204013,1.1033,-0.5785,0.1759,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.304689,1.0857,-0.5463,0.0967,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.405310,0.7466,-0.5619,0.0782,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.505449,0.4945,-0.4632,0.0430,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.606280,0.6547,-0.5600,-0.0469,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.706530,1.0515,-0.8336,-0.1251,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.805985,1.0867,-0.4251,0.1241,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.907030,1.1179,-0.5023,0.0322,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.007190,0.7720,-0.4534,0.0625,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.107814,0.8824,-0.4495,0.0469,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.207822,1.1062,-0.4290,0.0733,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.309478,1.0525,-0.5766,-0.0147,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.410348,0.9792,-0.5590,0.1339,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.510259,1.1052,-0.5306,0.0899,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.610147,0.7964,-0.6616,0.1485,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.710824,1.0554,-0.5912,0.2433,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.811255,0.7593,-0.4857,0.0195,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.911546,0.5199,-0.4153,0.1251,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.011012,0.7085,-0.5199,-0.0811,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.112585,0.9596,-0.7945,-0.1896,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.212534,1.2254,-0.4368,-0.0068,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.312996,1.0417,-0.4593,0.0928,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.413554,0.6430,-0.4231,0.0440,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.514013,0.8189,-0.4544,0.1984,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.614172,1.0945,-0.4407,0.2267,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.714715,1.0505,-0.5297,0.0518,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.815814,0.9293,-0.5023,0.3293,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.915542,0.8375,-0.5267,0.2375,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.015328,1.1365,-0.5912,0.2834,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.116045,0.9205,-0.6127,0.1349,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.216762,0.6880,-0.6049,0.1378,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.316288,0.5042,-0.5257,0.1319,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.416511,0.6948,-0.5228,0.0137,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.516604,1.2978,-0.8443,-0.1407,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.616594,0.9000,-0.2736,0.0401,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.716776,1.0026,-0.5121,0.1495,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.817240,0.9626,-0.3411,0.0889,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.917683,0.9675,-0.4329,0.1388,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.017701,0.9538,-0.4163,0.1222,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
