
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.098745,0.1739,0.4192,-0.0029,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.198287,-0.1231,0.5209,1.0398,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.298376,0.8473,0.1466,0.7925,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.398509,0.7583,-0.0244,0.6323,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.498678,0.8131,-0.1837,0.4173,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.599781,1.2264,-0.4192,0.0821,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.700263,0.8824,-0.9069,0.1857,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.800524,1.2684,-0.8033,0.2404,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.913335,1.0916,-0.7007,0.1202,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.001377,0.9460,-0.7994,0.1192,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.101382,0.7466,-0.6303,0.1143,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.201740,0.9870,-0.6010,0.1446,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.302130,0.8688,-0.7691,0.1700,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.402468,0.8795,-0.8961,0.1104,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.502899,0.6753,-0.7534,0.0674,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.603188,0.5042,-0.7222,0.0537,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.703447,0.5228,-0.7857,-0.0107,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.803018,0.7583,-0.6137,0.0704,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.903751,0.9235,-0.6938,-0.1007,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.003975,0.6264,-0.6440,0.2414,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.103997,0.5971,-0.7114,0.0870,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.205170,0.9147,-0.6753,0.2873,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.310094,0.9841,-0.8316,0.1231,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.409753,0.8560,-0.7788,0.0831,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.510393,0.6147,-0.5560,0.1280,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.610751,0.7964,-0.7486,0.2609,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.710912,1.0495,-0.7994,0.1368,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.811272,0.6538,-0.8795,0.1437,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.911602,0.3880,-0.6616,0.1495,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.011591,0.3782,-0.7456,0.0547,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.112524,0.7231,-0.6909,-0.0078,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.212597,0.8238,-0.8043,-0.0528,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.313152,0.7280,-0.5619,0.0723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.413398,0.6635,-0.6430,-0.0469,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.513636,0.8072,-0.4730,0.3792,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.613920,0.8443,-0.4153,0.0577,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.714684,0.9684,-0.6069,0.1280,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.815121,1.2567,-1.2020,0.0479,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.915693,1.0710,-1.0925,0.0997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.016589,0.9460,-0.8727,0.2639,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
