
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.098451,-0.0303,0.2609,0.7124,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.198327,-0.0704,0.3225,0.2736,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.298482,0.9762,0.0801,0.8658,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.398687,0.7095,-0.1270,0.3479,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.498823,0.9890,-0.4935,0.5209,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.598971,1.0671,-0.9958,0.2912,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.699059,1.2010,-1.5509,0.4886,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.799280,1.2938,-0.8140,0.2609,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.899420,0.8043,-0.6880,0.1857,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.999562,0.7329,-0.6420,0.1554,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.099705,0.7144,-0.7613,0.3020,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.199902,0.7212,-0.9665,0.0547,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.299955,0.7290,-1.0261,0.0694,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.400114,0.7554,-1.1121,0.0098,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.500142,0.5345,-0.6743,0.1642,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.602599,0.4955,-0.7661,0.0332,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.702683,0.3684,-0.6078,0.0117,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.802508,0.3889,-0.7388,0.0381,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.903585,0.6968,-0.8043,0.0537,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.003679,1.0916,-0.8316,0.1280,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.103362,0.8903,-1.1590,-0.2209,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.205050,0.7564,-0.5531,0.4046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.304687,0.7104,-0.8648,0.4319,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.404345,0.4847,-0.8453,0.0938,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.505440,0.6870,-0.8863,0.1896,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.605527,0.6909,-0.9225,0.3225,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.704906,0.6098,-0.9196,0.3401,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.805993,0.5042,-0.9997,0.3762,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.906281,0.4398,-0.7916,0.3176,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.006421,0.4222,-0.8062,0.0391,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.107187,0.6117,-0.7876,-0.2511,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.207467,0.6626,-0.8336,-0.2257,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.307776,0.6401,-0.7603,-0.1915,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.408172,0.7925,-0.7437,-0.1349,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.508319,0.8385,-0.9176,0.1300,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.607861,0.5375,-0.6723,0.4114,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.708600,0.5385,-0.9157,0.3371,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.808995,0.8502,-0.8170,0.3430,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.909642,0.6108,-0.8570,0.1691,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.010247,0.4202,-0.7857,0.0635,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.109899,0.5199,-0.8091,0.0547,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.210564,0.5531,-1.0222,0.0811,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.310684,0.6616,-0.7026,0.0987,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.411075,0.8443,-0.7505,0.0156,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.511418,0.5033,-0.7515,0.2639,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.611663,0.5140,-0.6792,0.0391,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.711643,0.6889,-0.7661,0.0713,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.812327,0.6919,-0.7632,0.0762,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.912682,0.7183,-0.7984,0.0723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.012978,0.7173,-0.7867,0.2296,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.113074,0.8541,-0.8756,0.0440,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.213824,0.6401,-0.9274,0.1407,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.314777,0.9157,-0.8375,0.1876,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.414385,0.6870,-0.7065,0.2267,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.515036,0.6401,-0.4837,0.2023,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.615192,0.8883,-0.3850,0.1915,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.715267,1.1267,-0.3909,0.1857,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.815062,1.0173,-0.1759,0.4329,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.915945,1.0896,-0.1173,0.2267,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.017744,0.1857,0.0010,1.2596,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.118038,0.0860,-0.1886,1.0916,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.219519,0.1622,0.1202,0.6391,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.319835,0.0958,0.1759,0.9186,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
