
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099157,0.0967,0.3567,0.9596,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199162,0.1994,0.5228,0.4202,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299407,0.1730,0.4691,0.7153,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399551,0.3479,0.2336,0.6049,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499706,0.9108,-0.1192,0.8131,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600175,0.9557,-0.3645,0.5082,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.700357,1.1776,-0.5472,0.4720,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.800055,0.9626,-0.7310,0.2238,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.900314,0.7749,-0.9157,0.3176,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.000450,0.8785,-0.9792,0.5697,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.100868,0.9264,-0.9528,0.2609,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.200755,0.7388,-1.1277,-0.0557,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.301212,0.7300,-0.3733,0.2687,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.401103,0.8238,-0.8482,-0.1212,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.501394,0.6391,-0.8697,0.1906,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.601332,0.7876,-0.8717,0.0479,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.701907,0.7319,-0.8580,0.2805,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.801808,0.6274,-0.8238,0.0176,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.902389,0.4935,-0.5814,0.1544,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.002232,0.5316,-0.8355,-0.1456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.102395,0.6538,-0.7153,0.2394,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.203796,0.6538,-0.7808,0.1368,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.304504,0.6968,-0.8072,0.1554,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.404652,0.8306,-0.9196,0.1524,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.505450,0.7280,-0.9254,0.1476,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.605269,0.8326,-0.5961,0.4955,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.705290,0.6606,-0.8394,0.1124,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.806168,0.6909,-0.6821,0.2570,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.906374,0.6264,-0.9245,0.0870,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.006392,0.5863,-0.7974,0.1642,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.106776,0.5805,-0.8121,0.0274,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.207852,0.6225,-0.9049,-0.0039,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.307556,0.5600,-0.6635,0.2766,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.408641,0.6420,-0.8258,0.1163,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.508798,0.7016,-0.7476,0.2570,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.608984,0.6968,-0.7495,0.0997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.709394,0.6147,-0.6772,0.1886,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
