time,seconds_elapsed,z,y,x
1761914906873539300,0.077539306640625,-0.3531951904296875,-0.7394866943359375,0.15557861328125
1761914906883594500,0.087594482421875,-0.3416748046875,-0.72503662109375,0.1461029052734375
1761914906893649700,0.097649658203125,-0.3297271728515625,-0.71514892578125,0.1378021240234375
1761914906903703600,0.10770361328125,-0.3278045654296875,-0.702606201171875,0.1320343017578125
1761914906913758500,0.117758544921875,-0.3330841064453125,-0.6797943115234375,0.12139892578125
1761914906923813600,0.127813720703125,-0.334136962890625,-0.64337158203125,0.1065216064453125
1761914906933868300,0.137868408203125,-0.3219757080078125,-0.6010894775390625,0.089019775390625
1761914906943922400,0.14792236328125,-0.30426025390625,-0.566650390625,0.0667266845703125
1761914906953977600,0.1579775390625,-0.2960357666015625,-0.5543060302734375,0.0487518310546875
1761914906964032500,0.168032470703125,-0.3305511474609375,-0.55682373046875,0.0527801513671875
1761914906974087400,0.17808740234375,-0.391998291015625,-0.5526123046875,0.0637359619140625
1761914906984142600,0.188142578125,-0.4299774169921875,-0.542083740234375,0.0735931396484375
1761914906994196500,0.198196533203125,-0.4322052001953125,-0.5728912353515625,0.0998382568359375
1761914907004251400,0.20825146484375,-0.4590911865234375,-0.67681884765625,0.134521484375
1761914907014306600,0.218306640625,-0.5457763671875,-0.849029541015625,0.1660919189453125
1761914907024361500,0.228361572265625,-0.656890869140625,-1.044708251953125,0.1566009521484375
1761914907034415400,0.238415283203125,-0.7398834228515625,-1.1624908447265625,0.10809326171875
1761914907044470500,0.248470458984375,-0.8260345458984375,-1.1627197265625,0.0645751953125
1761914907054525400,0.258525390625,-0.9207763671875,-1.1456756591796875,0.071990966796875
1761914907064580400,0.268580322265625,-0.9468841552734375,-1.2198028564453125,0.1102142333984375
1761914907074634500,0.278634521484375,-0.9189910888671875,-1.372589111328125,0.150238037109375
1761914907084689400,0.288689453125,-0.8697662353515625,-1.50628662109375,0.1861572265625
1761914907094744300,0.298744384765625,-0.7799835205078125,-1.5513916015625,0.25439453125
1761914907104799500,0.308799560546875,-0.794708251953125,-1.6388397216796875,0.35943603515625
1761914907114853400,0.318853271484375,-0.97509765625,-1.77764892578125,0.36529541015625
1761914907124908500,0.328908447265625,-0.9317779541015625,-1.80377197265625,0.3887939453125
1761914907134963500,0.33896337890625,-0.9477996826171875,-1.824371337890625,0.405975341796875
1761914907145018600,0.3490185546875,-0.9960479736328125,-1.895355224609375,0.429229736328125
1761914907155072500,0.359072509765625,-1.059722900390625,-1.9463653564453125,0.4457855224609375
1761914907165127400,0.36912744140625,-1.0926666259765625,-1.923492431640625,0.4281158447265625
1761914907175182600,0.3791826171875,-1.096923828125,-1.8064727783203125,0.3595733642578125
1761914907185237500,0.389237548828125,-1.05426025390625,-1.647857666015625,0.276397705078125
1761914907195291400,0.39929150390625,-0.9671630859375,-1.466033935546875,0.2029266357421875
1761914907205346600,0.4093466796875,-0.8184814453125,-1.249481201171875,0.158416748046875
1761914907215401500,0.4194013671875,-0.6185302734375,-1.036041259765625,0.1409149169921875
1761914907225456400,0.429456298828125,-0.4245758056640625,-0.8876190185546875,0.1446990966796875
1761914907235510500,0.439510498046875,-0.2868194580078125,-0.7699432373046875,0.1345367431640625
1761914907245565400,0.4495654296875,-0.194366455078125,-0.6112518310546875,0.08636474609375
1761914907255620400,0.459620361328125,-0.169891357421875,-0.446533203125,0.0172882080078125
1761914907265675500,0.469675537109375,-0.187164306640625,-0.3484649658203125,-0.02252197265625
1761914907275729400,0.4797294921875,-0.20623779296875,-0.28485107421875,-0.0251007080078125
1761914907285784600,0.48978466796875,-0.2252044677734375,-0.2158355712890625,-0.0106353759765625
1761914907295839500,0.499839599609375,-0.253509521484375,-0.1429595947265625,0.0032806396484375
1761914907305894400,0.509894287109375,-0.2521209716796875,-0.1116790771484375,0.02288818359375
1761914907315948500,0.519948486328125,-0.22222900390625,-0.140289306640625,0.046539306640625
1761914907326003200,0.530003173828125,-0.2010650634765625,-0.1776580810546875,0.0706329345703125
1761914907336058000,0.54005810546875,-0.1908416748046875,-0.1811981201171875,0.073883056640625
1761914907346113300,0.55011328125,-0.174102783203125,-0.1605072021484375,0.058563232421875
1761914907356168000,0.56016796875,-0.1487579345703125,-0.1422882080078125,0.0420989990234375
1761914907366222000,0.57022216796875,-0.127044677734375,-0.1354827880859375,0.0211181640625
1761914907376277200,0.58027734375,-0.1152801513671875,-0.130706787109375,0.0040283203125
1761914907386332200,0.590332275390625,-0.094818115234375,-0.1378021240234375,0.0030364990234375
1761914907396387000,0.600386962890625,-0.0799407958984375,-0.1712188720703125,0.0150909423828125
1761914907406441200,0.610441162109375,-0.0865631103515625,-0.1980743408203125,0.0259857177734375
1761914907416496000,0.62049609375,-0.0717620849609375,-0.2047882080078125,0.031707763671875
1761914907426551000,0.630551025390625,-0.0547332763671875,-0.2133636474609375,0.027679443359375
1761914907436606200,0.640606201171875,-0.0365447998046875,-0.2304840087890625,0.02838134765625
1761914907446660000,0.65066015625,-0.0284576416015625,-0.2532196044921875,0.041961669921875
1761914907456715000,0.660715087890625,-0.0413055419921875,-0.286041259765625,0.056732177734375
1761914907466770200,0.670770263671875,-0.0648956298828125,-0.3174591064453125,0.0698394775390625
1761914907476825000,0.6808251953125,-0.0941925048828125,-0.328399658203125,0.077911376953125
1761914907486879200,0.690879150390625,-0.1333770751953125,-0.3394317626953125,0.0754241943359375
1761914907496934100,0.70093408203125,-0.1311492919921875,-0.444305419921875,0.104888916015625
1761914907506989000,0.710989013671875,-0.112060546875,-0.6785430908203125,0.175262451171875
