time,seconds_elapsed,z,y,x
1761914241364932000,0.04993212890625,0.058115165680646896,-0.18002662062644958,-0.20371387898921967
1761914241374988000,0.059988037109375,0.051868986338377,-0.17274527251720428,-0.16775216162204742
1761914241385044200,0.070044189453125,0.04009470343589783,-0.1837681382894516,-0.14976374804973602
1761914241395101200,0.08010107421875,0.02369416132569313,-0.19559364020824432,-0.1409955620765686
1761914241405157000,0.0901572265625,0.005531861446797848,-0.21087516844272614,-0.14390252530574799
1761914241415213000,0.100213134765625,-0.023830819875001907,-0.21635594964027405,-0.15156149864196777
1761914241425270000,0.11027001953125,-0.047429561614990234,-0.20420274138450623,-0.15894949436187744
1761914241435321600,0.120321533203125,-0.06729487329721451,-0.176535964012146,-0.16652911901474
1761914241445377500,0.13037744140625,-0.06911581754684448,-0.14380483329296112,-0.18007369339466095
1761914241455434500,0.1404345703125,-0.057455431669950485,-0.10707505792379379,-0.18936066329479218
1761914241465490700,0.15049072265625,-0.04424939677119255,-0.07814871519804001,-0.19723714888095856
1761914241475546600,0.160546630859375,-0.03679068014025688,-0.05978754907846451,-0.1992504894733429
1761914241485602600,0.1706025390625,-0.03486482799053192,-0.05439235270023346,-0.19838573038578033
1761914241495659500,0.180659423828125,-0.028625043109059334,-0.06076875701546669,-0.1968916952610016
1761914241505715700,0.1907158203125,-0.021570054814219475,-0.06979171931743622,-0.19314275681972504
1761914241515771600,0.200771728515625,-0.012353920377790928,-0.07754258066415787,-0.1844715029001236
1761914241525828600,0.21082861328125,-0.0011469312012195587,-0.08131574839353561,-0.17542904615402222
1761914241535884500,0.220884521484375,0.011466332711279392,-0.071779765188694,-0.16217955946922302
1761914241545940700,0.230940673828125,0.02850470505654812,-0.05617630109190941,-0.14293396472930908
1761914241555997700,0.240997802734375,0.05069975182414055,-0.029124444350600243,-0.11560405790805817
1761914241566053600,0.2510537109375,0.0720168873667717,-0.012751337140798569,-0.08483732491731644
1761914241576109600,0.261109619140625,0.0927373468875885,0.0011239988962188363,-0.040482375770807266
1761914241586165800,0.271165771484375,0.1033274233341217,-0.009985455311834812,-0.009745536372065544
1761914241596222700,0.28122265625,0.10516180843114853,-0.03877449408173561,0.012529674917459488
1761914241606278700,0.291278564453125,0.1091824546456337,-0.0713706687092781,0.024310778826475143
1761914241616334300,0.301334228515625,0.10435228049755096,-0.09376199543476105,0.029791828244924545
1761914241626391600,0.3113916015625,0.09538329392671585,-0.10112684965133667,0.0325775071978569
1761914241636447700,0.32144775390625,0.08593306690454483,-0.1037929356098175,0.024635160341858864
1761914241646503400,0.33150341796875,0.07720725238323212,-0.09832873195409775,0.019135408103466034
1761914241656560600,0.341560546875,0.06899965554475784,-0.08985402435064316,0.007703789509832859
1761914241666616300,0.3516162109375,0.06959874927997589,-0.08178027719259262,-0.009728758595883846
1761914241676672500,0.361672607421875,0.06890685856342316,-0.0757354348897934,-0.021889550611376762
1761914241686728400,0.371728515625,0.06930636614561081,-0.07408161461353302,-0.027194399386644363
1761914241696785400,0.381785400390625,0.05943110212683678,-0.06968367099761963,-0.01742885448038578
1761914241706841300,0.39184130859375,0.048955440521240234,-0.05545535683631897,0.004753117449581623
1761914241716897500,0.4018974609375,0.039996568113565445,-0.03457804024219513,0.03550037741661072
1761914241726954500,0.41195458984375,0.03461356833577156,-0.02294805832207203,0.06894160807132721
1761914241737010400,0.422010498046875,0.027608655393123627,-0.025348631665110588,0.09822093695402145
1761914241747066600,0.432066650390625,0.018117262050509453,-0.04866109788417816,0.11329871416091919
1761914241757123600,0.44212353515625,0.004105040803551674,-0.06773864477872849,0.1257290095090866
1761914241767179500,0.452179443359375,-0.004439768847078085,-0.10224790871143341,0.13286720216274261
1761914241777235500,0.4622353515625,-0.010905656963586807,-0.14823776483535767,0.12832172214984894
1761914241787291600,0.472291748046875,-0.011695031076669693,-0.19200754165649414,0.1274373084306717
1761914241797348600,0.4823486328125,0.001985094975680113,-0.1982651799917221,0.12819631397724152
1761914241807404500,0.492404541015625,0.007867430336773396,-0.17847098410129547,0.12760496139526367
1761914241817460500,0.50246044921875,0.011653379537165165,-0.16298070549964905,0.12340887635946274
1761914241827517400,0.512517333984375,0.01688004843890667,-0.16413886845111847,0.1259474903345108
1761914241837573600,0.52257373046875,0.011876235716044903,-0.16365523636341095,0.13004209101200104
1761914241847629600,0.532629638671875,0.006549561396241188,-0.16488026082515717,0.11524920910596848
1761914241857686500,0.5426865234375,0.004601459018886089,-0.14950929582118988,0.09430637955665588
1761914241867742500,0.552742431640625,0.0027215422596782446,-0.11812438070774078,0.06405208259820938
1761914241877798700,0.562798583984375,-0.00026332857669331133,-0.0808129757642746,0.03371255844831467
1761914241887854600,0.5728544921875,0.0008366223191842437,-0.04919249191880226,0.004449849016964436
1761914241897911600,0.58291162109375,0.01038991380482912,-0.0335453562438488,-0.0191327091306448
1761914241907967500,0.592967529296875,0.024781661108136177,-0.0268239825963974,-0.025539007037878036
1761914241918023700,0.603023681640625,0.03551153838634491,-0.03007889725267887,-0.01961320824921131
1761914241928080600,0.61308056640625,0.03756269812583923,-0.03593979403376579,-0.0016093980520963669
1761914241938136600,0.623136474609375,0.040029317140579224,-0.03184704855084419,0.023151341825723648
1761914241948192500,0.633192626953125,0.03899547830224037,-0.032647594809532166,0.03569616377353668
1761914241958248700,0.643248779296875,0.033961571753025055,-0.029774311929941177,0.04501296579837799
1761914241968305700,0.6533056640625,0.03199699893593788,-0.02455546148121357,0.049561817198991776
1761914241978361600,0.663361572265625,0.0346234105527401,-0.035008903592824936,0.03396261855959892
