
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099223,0.0303,0.0137,1.0065,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199077,0.0410,0.0078,0.9977,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299239,0.0352,0.0068,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399383,0.0371,0.0049,1.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499383,0.0410,0.0098,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.599642,0.0362,0.0049,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.699784,0.0391,0.0049,1.0026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.802206,0.0401,0.0107,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.901402,0.0391,0.0078,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.001975,0.0391,0.0098,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.104099,0.0322,0.0029,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.202509,0.0332,0.0078,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.302380,0.0342,0.0049,1.0065,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.403435,0.0401,0.0059,1.0065,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.502458,0.0342,0.0049,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.603265,0.0371,0.0078,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.706922,0.0362,0.0117,0.9997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.803489,0.0450,0.0078,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.904460,0.0401,0.0029,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.010078,0.0352,0.0117,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.104715,0.0371,0.0098,1.0026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.205189,0.0371,0.0107,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.305393,0.0430,0.0098,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.405402,0.0332,0.0088,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.506085,0.0410,0.0000,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.609575,0.0391,0.0059,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.706690,0.0440,0.0098,0.9919,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.806612,0.0352,0.0049,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.911115,0.0401,0.0059,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.007647,0.0352,0.0059,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
