
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.098807,0.0645,0.2414,1.0671,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.198744,0.1974,0.3547,1.1404,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299238,-0.1700,0.2267,0.3635,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399347,-0.0215,0.2775,0.4290,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499376,0.2609,0.1485,0.9186,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.599917,1.0056,0.8199,2.4870,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.700938,1.4678,-0.0459,1.7981,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.800287,0.2218,0.2648,0.1691,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.901435,-0.0283,0.2443,-0.0274,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.001886,0.0811,0.0938,0.1319,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.104281,0.6372,1.5108,2.4431,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.203331,-0.1046,0.9831,0.5306,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.304901,-0.0479,0.0029,0.5932,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.404858,-0.0772,0.2433,-0.0733,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.504030,0.1368,0.1788,0.0450,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.605437,-0.0410,0.4544,0.7984,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.707254,1.8626,0.1544,4.8207,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.806224,0.4906,0.1505,0.9000,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.906403,0.1134,0.1827,-0.1495,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.007730,-0.0459,0.1173,-0.0899,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.106404,0.0674,0.1046,0.2795,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.207712,-0.1153,0.7632,2.7157,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.307883,1.0534,0.4192,1.8558,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.407366,0.4036,0.1163,0.4857,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.508228,-0.2922,0.2179,-0.3518,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.608370,-0.0782,0.0000,0.0606,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.710331,-0.1456,0.1036,0.1691,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.809261,3.9490,-0.5492,4.2265,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.910107,0.9557,0.2355,0.7779,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.010830,0.0772,0.0518,0.2551,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.110617,-0.2482,0.0117,-0.2883,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.210782,-0.1319,-0.0919,0.1075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.311010,0.3235,0.5717,1.4727,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.411097,3.6050,0.0655,1.3984,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.511549,0.5854,0.1915,0.3352,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.611923,0.0489,0.1974,-0.0342,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.712990,-0.1954,-0.1358,-0.0743,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.812785,-0.3850,0.0078,-0.0577,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.913144,4.0926,0.0049,3.1721,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.013734,1.7893,0.3313,1.7600,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.114276,0.2932,0.1270,0.3450,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.214679,-0.2658,0.1388,-0.2570,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.313980,-0.2531,0.0059,-0.0792,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.414877,-0.3313,1.0056,1.8215,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.515852,0.9528,0.3674,2.4685,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.615943,0.4476,0.1700,0.6039,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.716021,-0.0645,0.1007,-0.0205,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.816691,0.0088,-0.0342,-0.2805,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.916858,-0.5072,1.1189,0.8551,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.016287,1.5645,-0.1261,2.9805,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.117291,0.1241,0.0010,0.9850,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.217851,-0.2257,0.1134,0.4622,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.317659,-0.1251,0.9557,0.2580,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.418030,0.3645,-0.0127,1.0925,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.518866,-0.0195,0.3469,0.9479,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.619126,-0.0293,0.6225,0.8043,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.718322,-0.0244,0.4134,0.5727,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
