
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099683,0.0401,0.3411,1.1414,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.198994,0.0840,0.5218,0.6674,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299663,0.1261,0.4632,1.1854,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399780,0.2472,0.1886,0.4349,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499908,-0.4671,0.3762,0.0704,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600131,0.4339,-0.0547,0.0283,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.700018,2.7851,-1.5812,1.0974,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.800293,1.5518,-1.0964,-0.2287,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.902191,0.5433,0.1466,0.7740,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.001391,0.3176,0.1466,0.1388,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.102116,-0.1700,0.4857,-0.0567,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.201940,0.6088,-0.1134,0.5658,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.302536,4.4923,-3.4340,-0.3098,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.402948,1.1453,-0.7613,0.7212,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.503923,0.2492,0.4720,-0.2746,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.603384,-0.1349,0.2531,0.1720,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.703712,-0.0391,0.2463,0.3049,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.803539,0.6899,-0.9088,0.4202,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.905078,1.4434,-3.2288,0.0919,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.004549,-0.0313,0.2355,-0.2580,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.104663,-0.2453,0.0596,-0.1231,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.204929,0.1251,0.0987,0.2121,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.305606,0.1378,0.0410,0.0205,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.405608,2.6698,-3.9197,-1.4531,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.505930,1.1864,-1.6515,-0.2209,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.606484,0.4329,0.3186,-0.5003,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.706767,0.2443,-0.1524,0.0880,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
