
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099186,0.0313,0.2472,0.9675,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199599,0.4310,0.2990,0.5932,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299614,0.0752,0.1163,0.1994,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399881,0.4505,-0.2130,0.0645,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.500173,0.9030,0.0489,0.3323,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600187,4.1923,-1.3720,1.5958,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.700387,2.3561,-0.2013,0.9792,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.801221,0.3538,0.2941,0.3479,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.901396,-0.5042,0.4026,-0.2609,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.001298,-0.3606,0.3371,0.3147,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.101857,0.8590,-0.4544,-0.0557,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.202124,2.7333,-2.0961,0.1661,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.302004,1.0124,0.2023,0.6831,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.403099,-0.5805,0.1114,-0.3313,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.506047,-0.3811,0.2844,0.1691,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.602709,-0.3127,0.0938,-0.2277,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.702766,3.9177,-4.0047,-0.9723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.803042,1.7023,-1.2548,0.2902,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.903209,0.7534,0.4290,0.2873,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.003463,-0.1974,0.1397,0.0518,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.103747,0.0166,0.2570,0.1818,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.204923,0.9675,-2.7235,0.6811,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.305172,1.7961,-2.8173,-0.8062,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
