
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099086,-0.2169,0.2678,0.9030,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199043,0.5932,0.4163,-0.0577,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299588,0.0674,-0.2160,0.5668,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399289,0.2404,-0.2941,0.0049,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.500262,1.1590,-0.3626,-0.3743,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600142,5.1715,-2.9014,1.0935,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.699809,0.7476,0.0215,0.4534,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.800310,0.6753,0.3254,0.2961,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.900597,0.0919,0.2345,0.0860,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.000465,-0.1779,0.1945,-0.1524,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.100419,0.9284,-0.7730,0.2981,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.200780,3.5874,-2.3903,0.2052,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.300685,0.3704,0.3098,0.5052,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.400825,-0.0528,0.0479,-0.1075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.501475,-0.3039,0.0371,-0.2404,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.601128,-0.0166,0.0831,0.0166,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.701318,2.5232,-2.7607,0.5814,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.801463,1.7600,-1.2626,0.8746,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.902008,0.5209,0.4251,-0.2160,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.002002,-0.1798,0.3166,-0.0694,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.102130,-0.3831,0.4095,0.0909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.202279,1.4336,-1.4482,0.4075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.302466,2.0141,-2.8838,0.4700,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.402929,0.3899,0.5902,-0.1202,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.502729,0.0322,0.0723,0.1466,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.602933,-0.2971,0.0831,-0.1231,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.703022,0.1329,-0.0528,-0.0792,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.803172,3.5454,-3.2268,0.0704,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
