time,seconds_elapsed,z,y,x
1761915556988800500,0.120800537109375,0.054168228039145463,-0.011848477899655699,0.14577157598137855
1761915556998855700,0.130855712890625,-0.05022153623998165,-0.009283668912947178,0.19274766402672974
1761915557008909600,0.14090966796875,-0.11267477754354477,0.003297214914485812,0.23444139122236518
1761915557018963500,0.15096337890625,-0.0711328068435192,0.05000957398973405,0.24045327192302793
1761915557029017300,0.161017333984375,0.024247137027978895,0.05048362124226987,0.20487028269264845
1761915557039071500,0.171071533203125,0.14946575432419776,0.0323057211253792,0.16910126937087624
1761915557049125400,0.18112548828125,0.18999124145805835,-0.006373772815614938,0.1519314137853682
1761915557059179500,0.191179443359375,0.12335399246811866,-0.05401676380448043,0.16959135444276033
1761915557069233400,0.2012333984375,0.10964753867685795,-0.07091529163531958,0.1952364486351609
1761915557079288600,0.21128857421875,0.12673954325318335,-0.06102174719572067,0.20925609656143931
1761915557089342700,0.2213427734375,0.14549743521511554,-0.1078568558678031,0.20643022548574952
1761915557099396400,0.231396240234375,0.1728168192952871,-0.16246508275941013,0.1649407704242505
1761915557109450500,0.241450439453125,0.2592541627764702,-0.17852577152661978,0.1311670408392325
1761915557119504400,0.25150439453125,0.3040980976313352,-0.164762107655406,0.12452155667645856
1761915557129558500,0.26155859375,0.2874380547314882,-0.15320691361390054,0.14571127889519556
1761915557139612400,0.2716123046875,0.23087796311974523,-0.15810338041856883,0.16531944927722214
1761915557149667600,0.28166748046875,0.17766659741401672,-0.210376442360878,0.15337503672242164
1761915557159721700,0.2917216796875,0.15697452251911162,-0.21470036997459827,0.1432718133212067
1761915557169775400,0.301775390625,0.1715016450434923,-0.17807598193250596,0.13516149903656913
1761915557179829500,0.31182958984375,0.1898310824602842,-0.09551328792758286,0.1206788549747318
1761915557189883400,0.32188330078125,0.17568623725175855,-0.054306686661764976,0.10338794855913147
1761915557199937500,0.3319375,0.09970599037706851,-0.04363317082561552,0.10462024856675416
1761915557209991400,0.341991455078125,0.01976268509030342,-0.023653920375183223,0.11658548471387475
1761915557220045600,0.352045654296875,-0.04712064761519432,0.019967194686457513,0.1420874349753838
1761915557230100500,0.3621005859375,-0.04664835392832756,0.07640300233140587,0.13559229166926814
1761915557240154600,0.372154541015625,-0.006377718338370323,0.10715469894781708,0.11482780912527814
1761915557250208500,0.38220849609375,0.020431378132104872,0.08661335763521492,0.1100875009967014
1761915557260262400,0.392262451171875,0.0009989479094743728,0.048113896436244245,0.11782773985993117
1761915557270316500,0.402316650390625,-0.07685761423110961,0.02500657709315419,0.1453236860834062
1761915557280370400,0.412370361328125,-0.17110709276795386,0.027547639878094193,0.17895879264902323
1761915557290424600,0.422424560546875,-0.16824176646471023,0.0077010028313845395,0.20202565211756154
1761915557300478500,0.432478515625,-0.08865852666199207,-0.03366049673520028,0.17422750807711854
1761915557310533600,0.44253369140625,0.0055932899624109265,-0.0650852703075856,0.11905472437161951
1761915557320587500,0.45258740234375,0.04945113638937473,-0.07075820137746631,0.09436856573871337
1761915557330641400,0.462641357421875,-0.10908405957520008,-0.04211977058798074,0.13284991589225828
1761915557340695600,0.472695556640625,-0.4655833755731582,-0.0013851707480847834,0.30157449743784964
1761915557350749400,0.48274951171875,-0.7436053671836853,0.09461180904321372,0.4962848033070564
1761915557360803600,0.492803466796875,-0.7562485756576061,0.19877879741713403,0.6479945371657609
1761915557370857500,0.502857421875,-0.4662824637532234,0.29584041076526046,0.8151697703775018
1761915557380912600,0.51291259765625,-0.12031798577308654,0.2926590042501688,1.0221212067257612
1761915557390966500,0.522966552734375,0.06391922220289707,0.11074541691616177,1.1429028644878416
1761915557401020400,0.5330205078125,0.4443184692263603,-0.1570486106686294,1.0648289332695304
1761915557411074300,0.54307421875,0.40745910338461394,-0.5175320278666913,0.5507153355441987
1761915557421128400,0.55312841796875,0.04800035305917263,-0.4362229871846735,0.02497004447504878
1761915557431182600,0.5631826171875,0.1462479613214731,0.046631841184943915,0.011472338063642382
1761915557441236500,0.573236572265625,-0.09885083485245703,0.4386518217667937,0.034439445218443866
1761915557451290600,0.58329052734375,-0.5020417593985795,0.7971829358533025,0.11465455318391322
1761915557461345500,0.593345458984375,-0.6275199044138193,1.082014607478678,0.16759572364613412
1761915557471399400,0.6033994140625,-0.3601660218119621,1.1584528272539376,0.10996829506382345
1761915557481453300,0.613453369140625,0.05764262615144253,1.0671744734823703,0.1823009792163968
1761915557491507500,0.623507568359375,0.2993687310218811,0.8987196487888693,0.24658888860121367
1761915557501561300,0.633561279296875,0.4256827423393726,0.5694152137085795,-0.028997254164516924
1761915557511615500,0.643615478515625,0.5500193161040544,0.25116905599832534,-0.4506539558582008
1761915557521669600,0.653669677734375,0.4891618195593357,0.13293722884953021,-0.6235121300771832
1761915557531723500,0.6637236328125,0.24082184950709343,0.04822042555063963,-0.5935868012823164
1761915557541778700,0.67377880859375,0.03820142810046673,0.03495440900325775,-0.2955722613483667
1761915557551832300,0.683832275390625,-0.2942921584099531,-0.12843816386461257,0.019077040913701056
1761915557561886500,0.693886474609375,-0.4821902269810438,-0.23613749108314513,0.22870237264633178
1761915557571940400,0.7039404296875,-0.2807762587547302,-0.3497749761790037,0.09692132809460162
1761915557581994500,0.713994384765625,0.23282968170940874,-0.3568088203385472,-0.18947320893332362
1761915557592048400,0.72404833984375,0.9907903219819069,-0.2563067111477256,-0.4981574653111398
1761915557602102500,0.7341025390625,2.1729963652670383,-0.4036903985008597,-1.0580753673560916
1761915557612157700,0.74415771484375,2.228779042765498,-0.3009665216073394,-0.9759829212114214
