
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099686,-0.0088,0.3098,1.0134,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199126,-0.0919,0.4544,0.3977,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299553,0.1114,0.3264,0.8043,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399646,0.2101,0.1642,0.8355,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499857,0.0215,0.3997,1.3828,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600754,0.1779,0.2326,1.1590,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.701089,0.4055,-0.0831,1.1179,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.801593,-0.0244,0.1612,0.4925,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.901540,-0.0645,0.1378,0.4652,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.002899,0.0098,-0.1593,1.9896,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.102822,0.8824,0.1329,2.1499,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.203189,0.0489,-0.2668,1.9642,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.303801,-0.1437,0.1798,0.0860,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.403739,-0.1124,0.0665,-0.3860,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.503327,0.1251,0.1173,0.2756,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.604187,2.1450,0.0020,3.8991,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.704690,0.9567,0.4974,-0.0850,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.804611,-0.0967,-0.0283,0.9938,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.905081,0.0909,0.0098,-0.4749,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.005967,0.2375,0.1954,-0.2766,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.105608,-0.5512,1.3955,-0.1007,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
