
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099344,0.0537,0.7446,2.1646,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199200,0.1583,1.0017,0.6157,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299336,0.1925,0.0909,0.6665,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399480,-0.0772,0.0762,0.6694,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499650,0.0000,0.1349,0.1632,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600265,0.0850,-0.0156,0.4495,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.701185,-0.3352,1.5694,1.6671,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.801558,0.2081,0.9245,1.8010,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.902881,0.3538,-0.0567,0.9176,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.002487,-0.1016,0.2101,0.0381,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.102993,-0.0684,0.1212,0.0840,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.203188,0.4945,0.5062,0.3909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.304375,1.7043,1.3740,1.5733,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.403725,1.1951,0.2511,1.1346,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.503648,-0.3411,0.2844,0.3782,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.604765,-0.3029,-0.0059,-0.0704,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.704457,-0.0811,0.0645,-0.0078,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
