
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.098769,-0.0020,0.4192,0.9098,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199410,0.2287,0.4613,0.7749,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299672,0.3176,0.4173,0.6997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399498,0.3166,0.3186,1.2323,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499915,0.3352,0.4896,0.8639,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600774,0.1632,0.1075,0.6352,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.701591,-0.0293,0.0430,0.5785,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.802044,0.1720,1.1785,2.2427,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.901733,0.1984,0.4661,0.1251,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.002936,0.4769,0.1476,0.4290,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.103479,0.0362,0.2101,0.1163,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.202908,-0.0723,0.1534,0.1769,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.303840,0.3323,0.1896,0.9655,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.404327,0.8824,0.2140,4.3838,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.503754,1.1521,0.4964,1.3124,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.604792,-0.2238,0.2228,-0.2785,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.705682,-0.0772,0.1055,0.0176,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.805136,0.0625,0.3450,0.6860,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.906225,1.1649,0.4564,3.5903,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.007461,0.3811,-0.0381,0.4564,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.107207,-0.2013,-0.1349,0.1827,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.208191,-0.1603,0.5023,-0.3244,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.308305,0.2179,0.2209,0.6704,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.408134,2.8154,0.2267,1.8118,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.509170,1.4629,-0.0117,1.5597,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.609297,0.1720,0.1349,0.3821,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.709213,0.0440,0.2023,-0.1544,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.810050,0.1642,0.0186,0.1134,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.910784,1.1541,0.7104,1.9075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.010936,0.9137,0.0508,1.3359,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.112991,0.2746,0.1818,0.5179,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.212993,-0.0889,0.2287,-0.0479,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.313265,-0.3088,-0.0059,0.0743,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.414431,0.0665,0.7222,1.5997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.514380,1.5450,-0.0459,1.9887,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.614394,0.4915,0.2365,1.3124,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.714730,-0.2492,0.3196,0.1554,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.814981,0.0655,0.1016,0.1622,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.915213,0.3274,0.4632,1.0300,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.015902,1.1082,0.1368,2.0043,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.116379,0.3733,-0.0616,1.6310,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.228033,0.0528,0.1427,0.3000,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.316848,-0.0371,0.1593,-0.2160,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.417398,-0.0322,0.3362,0.1026,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.518087,2.5154,0.2941,3.9519,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.618450,0.8990,0.5130,0.2599,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.718767,0.0137,0.1007,0.5414,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.819041,0.1388,0.1153,-0.1632,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.919547,-0.1202,0.1397,-0.0430,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.020435,0.1906,0.9899,3.2991,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.120449,0.3029,0.7798,0.1974,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.222277,-0.0127,0.0567,0.4456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.320669,0.0371,0.1720,0.0391,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.421214,0.1769,0.0332,0.1857,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.521897,-0.3498,0.8697,0.6929,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.621402,-0.6235,-0.4251,2.5017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.721732,0.1769,0.4906,1.1707,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.822603,-0.1994,0.3323,0.3909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.922983,0.0410,0.4437,0.9186,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.023272,0.0020,0.1153,0.9723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.123371,-0.1622,0.2248,0.7036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.222801,-0.0225,0.3596,0.8961,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
