time,seconds_elapsed,z,y,x
1761916107154577400,0.033577392578125,-0.962127685546875,0.0024261474609375,-0.075592041015625
1761916107164633300,0.04363330078125,-0.9913787841796875,0.0004119873046875,-0.0678253173828125
1761916107174688300,0.053688232421875,-1.0111846923828125,0.0018157958984375,-0.059478759765625
1761916107184743400,0.063743408203125,-0.9902191162109375,0.0031890869140625,-0.062164306640625
1761916107194798600,0.073798583984375,-0.9708099365234375,0.001922607421875,-0.0709686279296875
1761916107204853200,0.083853271484375,-0.9802703857421875,0.0029144287109375,-0.0720977783203125
1761916107214909400,0.093909423828125,-0.9951171875,0.0022430419921875,-0.063201904296875
1761916107224964400,0.10396435546875,-0.9970703125,0.0018310546875,-0.061370849609375
1761916107235019500,0.11401953125,-0.9869232177734375,0.0015411376953125,-0.0678253173828125
1761916107245074200,0.12407421875,-0.977691650390625,0.00213623046875,-0.0710296630859375
1761916107255130400,0.13413037109375,-0.9843902587890625,0.003936767578125,-0.067230224609375
1761916107265185300,0.144185302734375,-0.9945220947265625,0.00360107421875,-0.06304931640625
1761916107275240400,0.154240478515625,-0.9915313720703125,0.00213623046875,-0.0643310546875
1761916107285295400,0.16429541015625,-0.9820098876953125,0.0023956298828125,-0.068328857421875
1761916107295350300,0.174350341796875,-0.9816741943359375,0.0029449462890625,-0.068817138671875
1761916107305406200,0.18440625,-0.990509033203125,0.0018310546875,-0.064849853515625
1761916107315461400,0.19446142578125,-0.9947967529296875,0.0018463134765625,-0.0657958984375
1761916107325516500,0.2045166015625,-0.985931396484375,0.0014495849609375,-0.0682525634765625
1761916107335571200,0.2145712890625,-0.9797210693359375,0.003143310546875,-0.0691986083984375
1761916107345626400,0.22462646484375,-0.9866943359375,0.00323486328125,-0.0661163330078125
1761916107355682300,0.234682373046875,-0.994110107421875,0.0025787353515625,-0.064453125
1761916107365737500,0.244737548828125,-0.990234375,0.001922607421875,-0.0659027099609375
1761916107375792400,0.25479248046875,-0.9820709228515625,0.0019989013671875,-0.0683441162109375
1761916107385847300,0.264847412109375,-0.9831390380859375,0.00128173828125,-0.0673675537109375
1761916107395903200,0.2749033203125,-0.992462158203125,0.00146484375,-0.065887451171875
1761916107405958400,0.28495849609375,-0.990570068359375,0.0015869140625,-0.065948486328125
1761916107416013600,0.295013671875,-0.98321533203125,0.0017242431640625,-0.066925048828125
1761916107426068200,0.305068115234375,-0.9838409423828125,0.0021209716796875,-0.0674591064453125
1761916107436123400,0.315123291015625,-0.989044189453125,0.001220703125,-0.0665435791015625
1761916107446179300,0.325179443359375,-0.990966796875,0.0016021728515625,-0.0655670166015625
1761916107456234500,0.335234375,-0.986907958984375,0.0028533935546875,-0.066436767578125
1761916107466289400,0.345289306640625,-0.9845428466796875,0.002105712890625,-0.067169189453125
1761916107476344300,0.35534423828125,-0.987701416015625,0.0030059814453125,-0.066619873046875
1761916107486400300,0.365400146484375,-0.9884033203125,0.002044677734375,-0.0654144287109375
1761916107496455400,0.375455322265625,-0.9864349365234375,0.0018310546875,-0.065887451171875
1761916107506510600,0.385510498046875,-0.9862518310546875,0.003021240234375,-0.067291259765625
1761916107516565200,0.395565185546875,-0.9870147705078125,0.002716064453125,-0.0663604736328125
1761916107526620400,0.405620361328125,-0.9876861572265625,0.002716064453125,-0.066131591796875
1761916107536676400,0.41567626953125,-0.989105224609375,0.0016632080078125,-0.0661773681640625
1761916107546731000,0.42573095703125,-0.988494873046875,0.0018157958984375,-0.066864013671875
