
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099905,-0.0039,0.1876,0.9039,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199625,0.0176,0.1798,0.9714,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299829,-0.0117,0.1652,1.0984,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399779,0.0899,0.2766,0.7798,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.500350,-0.0244,0.2805,0.9303,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.601087,0.0215,0.2482,1.0495,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.701936,-0.0235,0.2502,0.9684,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.801769,-0.0205,0.2384,1.0183,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.902456,-0.0068,0.2345,0.9538,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.002829,-0.0117,0.2218,0.9948,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.103249,0.0010,0.2316,0.9919,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.203214,0.0059,0.2580,0.9723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.303455,0.0117,0.2726,0.9186,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.404114,0.0098,0.2511,0.9811,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.504245,-0.0049,0.2570,0.9831,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.605535,-0.0205,0.2453,0.9655,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.706080,0.0147,0.2570,0.9899,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.806008,0.0000,0.2599,0.9802,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.906980,-0.0020,0.2629,0.9499,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.007880,-0.0049,0.2668,0.9567,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.107714,0.0020,0.2560,0.9850,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.208438,-0.0039,0.2521,0.9850,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.307950,0.0293,0.2648,0.9694,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.407875,0.0049,0.2345,0.9899,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.508033,-0.0205,0.2433,0.9675,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.608794,-0.0254,0.2560,0.9665,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.708604,0.0068,0.2521,0.9919,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.808826,0.0010,0.2433,0.9938,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.909316,-0.0127,0.2492,0.9577,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.009810,0.0010,0.2345,1.0144,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.110975,-0.0049,0.2453,0.9655,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.211038,0.0117,0.2453,0.9616,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.311287,0.0078,0.2414,0.9909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.411700,0.0059,0.2316,1.0105,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.511894,0.0186,0.2345,0.9704,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.612307,0.0039,0.2404,0.9948,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.713195,0.0068,0.2355,0.9880,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.813145,-0.0078,0.2384,0.9831,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.913303,0.0020,0.2365,0.9821,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.014365,-0.0117,0.2375,0.9948,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.114603,-0.0010,0.2502,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.215178,0.0293,0.2433,0.9587,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.315889,-0.0107,0.2502,0.9802,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.415678,-0.0127,0.2414,0.9762,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.517814,0.0049,0.2433,0.9968,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.617637,0.0274,0.2433,0.9850,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.718183,-0.0010,0.2306,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.818380,-0.0303,0.2443,0.9762,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.918250,0.0098,0.2511,0.9841,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.019218,0.0049,0.2443,0.9733,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.119660,-0.0098,0.2375,0.9743,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.219836,0.0000,0.2394,0.9841,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.320130,0.0137,0.2453,0.9841,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.420307,-0.0127,0.2326,0.9919,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.520854,-0.0156,0.2375,1.0065,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.621393,-0.0205,0.2384,0.9909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.723146,0.0010,0.2394,0.9929,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.823762,-0.0156,0.2345,0.9899,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.923166,-0.0176,0.2355,0.9811,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.023969,-0.0088,0.2365,0.9762,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.124494,-0.0137,0.2296,0.9762,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.224083,-0.0088,0.2306,0.9987,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.325591,-0.0098,0.2277,0.9919,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.425720,-0.0049,0.2404,0.9645,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.526145,-0.0098,0.2336,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.626520,-0.0254,0.2345,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.726895,0.0049,0.2296,0.9782,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.827880,0.0244,0.1837,1.0280,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.927007,0.0088,0.1954,0.9821,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
7.027944,0.0430,0.1964,0.9870,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
7.128439,0.0186,0.2062,0.9723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
7.227647,-0.0215,0.2238,0.9792,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
