
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099245,0.0098,0.2306,0.9792,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199688,0.0098,0.2912,0.8336,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299505,-0.0870,0.1847,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.400043,-0.1251,0.1827,1.0222,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.500195,-0.0792,0.2443,0.9557,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600478,-0.0401,0.2404,1.0388,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.700577,-0.0567,0.2502,0.9694,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.800759,-0.0440,0.2072,1.0017,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.900953,-0.0635,0.2404,0.9430,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.001147,-0.0596,0.2609,0.9694,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.102502,-0.0704,0.2414,0.9675,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.202341,-0.0665,0.2404,0.9723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.302928,-0.0479,0.2296,0.9929,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.402578,-0.0557,0.2248,0.9723,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.502992,-0.0723,0.2189,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.603299,-0.0674,0.2316,0.9714,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.704003,-0.0489,0.2228,0.9587,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.804004,-0.0782,0.2257,0.9626,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.904043,-0.0723,0.2160,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.005357,-0.0577,0.2169,1.0349,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.105013,-0.0665,0.2140,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.205873,-0.0537,0.2209,0.9450,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.306519,-0.0655,0.2150,0.9958,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.405932,-0.0694,0.2296,0.9450,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.506445,-0.0733,0.2160,0.9499,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.606333,-0.0645,0.2160,0.9841,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.706393,-0.0430,0.2179,0.9899,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.807728,-0.0440,0.2257,0.9968,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.907870,-0.0694,0.2277,0.9753,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.007260,-0.0596,0.2238,0.9469,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.107622,-0.0596,0.2169,0.9948,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.207702,-0.0733,0.2013,0.9841,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.308228,-0.0479,0.2209,0.9968,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.409200,-0.0498,0.2209,0.9841,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.508393,-0.0557,0.2228,0.9831,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.608630,-0.0498,0.2072,0.9802,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.710292,-0.0733,0.2160,0.9626,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.810939,-0.0811,0.2160,0.9694,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.911051,-0.0616,0.2238,0.9753,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.012026,-0.0537,0.2189,0.9645,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.112196,-0.0596,0.2287,0.9616,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.212769,-0.0733,0.2228,0.9753,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.313081,-0.0831,0.2238,0.9753,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.423853,-0.0518,0.2277,0.9968,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.513112,-0.0508,0.2169,1.0075,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.613193,-0.0450,0.2169,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.713124,-0.0635,0.2042,0.9968,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.813283,-0.0577,0.2121,1.0007,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.913378,-0.0362,0.2111,0.9655,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.014416,-0.0498,0.2033,0.9870,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
