
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
0.099362,-0.0948,0.1642,0.9977,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.199146,-0.0850,0.1759,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.299513,-0.0567,0.1964,0.9675,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.399623,-0.0371,0.1906,0.9997,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.499860,-0.0381,0.1984,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.600025,-0.0381,0.2062,1.0046,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.700641,-0.0401,0.2003,1.0144,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.800837,-0.0391,0.2130,1.0036,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
0.900521,-0.0410,0.2179,0.9929,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.000785,-0.0479,0.2169,0.9782,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.101865,-0.0674,0.2081,0.9968,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.202489,-0.0655,0.2130,0.9958,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.302527,-0.0489,0.2091,0.9772,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.403289,-0.1026,0.2326,0.9323,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.503118,0.0010,0.2531,1.0554,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.602789,-0.0635,0.2238,1.0515,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.703865,-0.0860,0.1759,1.0280,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.803787,-0.0479,0.2169,0.9127,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
1.904348,-0.0117,0.2883,0.9245,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.004602,-0.0029,0.2287,1.0056,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
2.104670,-0.0977,0.1994,1.0085,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
